0.142 0.0 2.976752 -0.007455970499341914
0.142 0.0 2.9836207 -0.006360525516321373
0.142 0.0 2.9906145 -0.005200506827747196
0.142 0.0 2.9940617 -0.00461981715499247
0.142 0.0 3.0023637 -0.003220414852585931
0.142 0.0 3.0086073 -0.0021879835944701056
0.142 0.0 3.0156524 -0.0010627110768208089
0.142 0.0 3.0230826 5.665163227845294e-05
0.142 0.0 3.0301493 0.0010428944780903342
0.142 0.0 3.0384582 0.0020930158951850517
0.142 0.0 3.0447028 0.0028027044590521917
0.142 0.0 3.210929 0.008275237692145847
0.142 0.0 3.2051512 0.007761370815719495
0.142 0.0 3.199201 0.007403871035672098
0.142 0.0 3.1940632 0.007212743900544725
0.142 0.0 3.1877049 0.007106422309535092
0.142 0.0 3.182764 0.00709789787032542
0.142 0.0 3.1770083 0.007147671931451269
0.142 0.0 3.1720512 0.007225242423333619
0.142 0.0 3.1662574 0.007334937172893566
0.142 0.0 3.1604267 0.007446542664980499
0.142 0.0 3.1551905 0.007540109385630692
0.142 0.0 3.1497386 0.007619975822855131
0.142 0.0 3.1435228 0.007676305327939813
0.142 0.0 3.1378721 0.0076941927243438365
0.142 0.0 3.1310334 0.007664246667615425
0.142 0.0 3.1260918 0.007608068597654575
0.142 0.0 3.1218339 0.007534493744904736
0.165 -1.003 3.1148047 -0.5710826835985209
0.165 -1.003 3.1089658 -0.5720389461850084
0.165 -1.003 3.1033922 -0.5729351076089977
0.165 -1.003 3.0984947 -0.5737780020833145
0.165 -1.003 3.0901995 -0.5755900971477299
0.165 -1.003 3.0803098 -0.5788125890412832
0.165 -1.003 3.0839064 -0.5774871333568281
0.165 -1.003 3.0737098 -0.5815877373340003
0.165 -1.003 3.0604807 -0.5853164346604207
0.165 -1.003 3.0446557 -0.5662680171225516
0.165 -1.003 3.0295747 -0.4889221225304924
0.165 -1.003 3.0141326 -0.342557387448478
0.165 -1.003 3.0000673 -0.189715164145184
0.165 -1.003 2.9849895 -0.05815738395484328
0.142 0.0 2.9666555 -0.008931273689036243
0.142 0.0 2.9503217 -0.010781615465757552
0.142 0.0 2.9328429 -0.011699971900692127
0.142 0.0 2.9172675 -0.01135350106937681
0.142 0.0 2.8990632 -0.009611899195659685
0.142 0.0 2.8830063 -0.007429272084596882
0.142 0.0 2.8639909 -0.005138307190491353
0.142 0.0 2.8463359 -0.003947635740606347
0.142 0.0 2.8283952 -0.003607941280665168
0.142 0.0 2.8123355 -0.003641765976080108
0.142 0.0 2.794535 -0.003547852160829597
0.142 0.0 2.7755097 -0.002822237514100004
0.142 0.0 2.7584646 -0.0014107034525582696
0.142 0.0 2.7419297 0.00048542191781547335
0.142 0.0 2.7252374 0.00229168083923181
0.142 0.0 2.7075304 0.0031331512207611305
0.142 0.0 2.6905848 0.0024576551091349294
0.142 0.0 2.6724885 0.000561972554007601
0.142 0.0 2.6539606 -0.0017427435531149529
0.142 0.0 2.6380319 -0.003458936977182468
0.142 0.0 2.6200059 -0.004897095959062171
0.142 0.0 2.6012587 -0.0062484376568996
0.142 0.0 2.5836073 -0.008220859274208984
0.142 0.0 2.5653611 -0.011663596821368798
0.142 0.0 2.5469786 -0.016785152428162465
0.142 0.0 2.5318111 -0.02166562327570142
0.142 0.0 2.5136523 -0.025396595345883097
0.142 0.0 2.4942224 -0.021800655527541932
0.142 0.0 2.4765113 -0.012041396705297431
0.142 0.0 2.4593134 -0.001346831086493647
0.142 0.0 2.4430316 0.006709483797474243
0.142 0.0 2.4219707 0.012002830286361834
0.142 0.0 2.4055122 0.01167248331125928
0.142 0.0 2.3883823 0.00831057436666987
0.142 0.0 2.3705005 0.004114076449547362
0.165 -1.003 2.3548291 0.1027968793394996
0.165 -1.003 2.332873 0.1123117266433851
0.165 -1.003 2.3183585 0.10810264885114677
0.165 -1.003 2.3068176 0.08583364779464378
0.165 -1.003 2.2877711 -0.010387370889446839
0.165 -1.003 2.2747521 -0.11615255287244616
0.165 -1.003 2.2573786 -0.2765762449910988
0.165 -1.003 2.2404076 -0.41624073282455054
0.165 -1.003 2.2268416 -0.4975109559538935
0.165 -1.003 2.2102273 -0.5542330945114918
0.165 -1.003 2.1964517 -0.5706908639097594
0.165 -1.003 2.1821692 -0.5709664045866557
0.142 0.0 2.167668 -0.0015793560154416797
0.142 0.0 2.1531019 -0.02194282519925022
0.142 0.0 2.1378916 -0.04368698782380677
0.142 0.0 2.1241077 -0.05830924583256002
0.142 0.0 2.1091953 -0.06462581022187217
0.142 0.0 2.0917321 -0.059368853343147246
0.142 0.0 2.0787066 -0.04962614022560199
0.142 0.0 2.0635623 -0.03637753341218818
0.142 0.0 2.048565 -0.024434583585391897
0.142 0.0 2.0334261 -0.015187557902668125
0.142 0.0 2.0185433 -0.009056787782179805
0.142 0.0 2.0028971 -0.005297502744396732
0.142 0.0 1.9867676 -0.003645840101201198
0.142 0.0 1.9725613 -0.003639103495021531
0.142 0.0 1.9572439 -0.004873495093552328
0.142 0.0 1.9420188 -0.007133445922563466
0.142 0.0 1.9256434 -0.010324842997057116
0.142 0.0 1.9129489 -0.012980689517284866
0.142 0.0 1.8979966 -0.015862258379737194
0.142 0.0 1.8819404 -0.01817426934876604
0.142 0.0 1.8659387 -0.019304165657543632
0.142 0.0 1.8539792 -0.01928649139045234
0.142 0.0 1.8405591 -0.0184363849537058
0.142 0.0 1.8245673 -0.016492204167728973
0.165 -1.003 1.8060591 1.9203106536766108
0.165 -1.003 1.7909848 1.9769108993870919
0.165 -1.003 1.7807781 1.829982210349401
0.165 -1.003 1.7722828 1.5971749461547675
0.165 -1.003 1.7602832 1.1516073840248728
0.165 -1.003 1.7503577 0.7534651808407762
0.165 -1.003 1.7405101 0.39085291868825744
0.142 0.0 1.7331858 -0.003478835350396292
0.142 0.0 1.7261873 -0.0026892093136221536
0.142 0.0 1.7175339 -0.0017106683890252537
0.142 0.0 1.7097631 -0.0008364817952010917
0.142 0.0 1.7006001 0.00016341062407318604
0.165 -1.003 1.6930449 -0.47376469150267764
0.165 -1.003 1.6847338 -0.5050097349101669
0.165 -1.003 1.6778344 -0.5124439411612346
0.165 -1.003 1.672977 -0.5091941324432333
0.165 -1.003 1.6692108 -0.5027293327331288
0.165 -1.003 1.6658821 -0.4946175938860223
0.165 -1.003 1.6637873 -0.4889260880010825
0.165 -1.003 1.6641263 -0.48986759471205793
0.142 0.0 1.6653009 0.0030238633665523717
0.142 0.0 1.6652335 0.0030272337106436566
0.142 0.0 1.665322 0.0030224432180445504
0.142 0.0 1.6687628 0.002843747461682885
0.142 0.0 1.6703194 0.002755477220916495
0.142 0.0 1.6741161 0.002517958535077771
0.142 0.0 1.6755363 0.0024214467442667392
0.142 0.0 1.6780199 0.0022439255675882554
0.142 0.0 1.6795107 0.0021314699373799705
0.142 0.0 1.6815271 0.0019731089950930864
0.142 0.0 1.6832745 0.0018293710029828915
0.142 0.0 1.6850276 0.001681069755042139
0.142 0.0 1.6866586 0.0015371130675189122
0.142 0.0 1.6888446 0.0013385334195789157
0.142 0.0 1.6906449 0.001169334884261579
0.142 0.0 1.6924876 0.0009918790931281907
0.142 0.0 1.6935368 0.0008889104541467256
0.142 0.0 1.6958472 0.0006576850453568856
0.142 0.0 1.697162 0.0005231048166806129
0.165 -1.003 1.699519 -0.4305364994310628
