0.142 0.0 -1.10200367 0.06148764631009418
0.142 0.0 -1.09700367 0.06224623258891702
0.142 0.0 -1.09370367 0.06278046383724753
0.142 0.0 -1.09900367 0.06193464058627159
0.142 0.0 -1.09470367 0.06261659768742267
0.142 0.0 -1.84738898 -0.05768711520741245
0.142 0.0 -1.84338898 -0.05654136099754964
0.142 0.0 -1.84208898 -0.05615030069455232
0.142 0.0 -1.84568898 -0.05721015292055905
0.142 0.0 -1.83988898 -0.05546581084687468
0.142 0.0 -1.84688898 -0.05754793983764752
0.142 0.0 -1.85048898 -0.058520538040369524
0.142 0.0 -1.84998898 -0.05838861192993908
0.142 0.0 -1.84518898 -0.057067786928415895
0.142 0.0 -1.84798898 -0.05785165782203921
0.142 0.0 -1.84858898 -0.05801475259666999
0.142 0.0 -1.85028898 -0.05846808927113777
0.142 0.0 -1.85248898 -0.05903544851955863
0.142 0.0 -1.85618898 -0.05994472144676871
0.142 0.0 -1.84548898 -0.057153859389123464
0.142 0.0 -1.84888898 -0.05809538877048803
0.142 0.0 -1.85528898 -0.05972835634893762
0.165 -1.003 -1.85558898 -0.04293813313424784
0.165 -1.003 -1.89118898 -0.053540433710903904
0.165 -1.003 -1.94928898 -0.05887560379970642
0.165 -1.003 -2.01728898 -0.045002829656644455
0.165 -1.003 -2.09278898 -0.03266066997366659
0.165 -1.003 -2.16208898 -0.056587268532194604
0.165 -1.003 -2.40868898 -0.11468863439065621
0.165 -1.003 -2.45058898 -0.11350981015139265
0.165 -1.003 -2.50628898 -0.1092788609195893
0.165 -1.003 -2.56838898 -0.11215327055680895
0.165 -1.003 -2.58448898 -0.1128766675493952
0.165 -1.003 -2.66318898 -0.11980668749379915
0.165 -1.003 -2.71418898 -0.12450167329130502
0.165 -1.003 -2.79958898 -0.1267003066808158
0.142 0.0 -2.88198898 -0.13809237424351015
0.142 0.0 -2.91588898 -0.14974940378536694
0.142 0.0 -2.88358898 -0.1392317673470606
0.142 0.0 -2.87578898 -0.13341078510192525
0.142 0.0 -2.87978898 -0.1364756803150755
0.142 0.0 -2.87298898 -0.13118952677431855
